,shop_name,language,year,brand,modell,condition,category_shop,stock_status,stock_text,stock_sizes,url-detail,price,rrp
0,fit-store,de,2022,BMC,BMC Twostroke 01 ONE iri bru bru 2022,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-S | Lagernd, sofort lieferbar
RH-L | Zur Zeit nicht lieferbar
RH-M | Lagernd, sofort lieferbar
RH-XL | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/bmc-twostroke-01-one-iri-bru-bru-2022,"4.999,00","5.499,00"
1,fit-store,de,2023,Scott,Scott Scale 910 2023,new,MTB Fully,1,"Lieferzeit: 10-15 Wochen
Versandkostenfrei","RH-L | 10-15 Wochen
RH-S | 5-9 Wochen
RH-M | 5-9 Wochen
RH-XL | 10-15 Wochen",https://www.fitstore24.com/de/scott-scale-910-2023,"3.999,00",
2,fit-store,de,2022,BH Bikes,BH Expert 5.0 red black 2022,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-S | Lagernd, sofort lieferbar
RH-XL | Zur Zeit nicht lieferbar
RH-M | Zur Zeit nicht lieferbar
RH-L | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/bh-expert-5-0-red-black-2022,"1.099,00","1.349,90"
3,fit-store,de,2022,Giant,Giant Talon 29 1-GE Black 2022,new,MTB Hardtail,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH-L | Zur Zeit nicht lieferbar
RH-M | Zur Zeit nicht lieferbar
RH-XL | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/giant-talon-29-1-ge-black-2022,"949,00",
4,fit-store,de,,Raymon,Raymon SixRay 1.0 armor/magma matt RH 38 cm,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/raymon-sixray-1-0-armor-magma-matt-rh-38-cm,"429,00","529,00"
5,fit-store,de,,Santa Cruz,Santa Cruz Megatower 2 GX AXS Coil Matte Nickel 20...,new,MTB Fully,0,"Lieferzeit: 5-9 Wochen
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-megatower-2-gx-axs-coil-matte-nickel-20221,"7.999,00",
6,fit-store,de,2023,Scott,Scott Genius ST 900 Tuned 2023,new,MTB Fully,1,"Lieferzeit: 2-4 Wochen
Versandkostenfrei","RH-L | 2-4 Wochen
RH-M | 2-4 Wochen",https://www.fitstore24.com/de/scott-genius-st-900-tuned-2023,"10.999,00",
7,fit-store,de,2022,BMC,BMC Speedfox ONE ant gol gol 2022,new,MTB Fully,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-S | Lagernd, sofort lieferbar
RH-M | Lagernd, sofort lieferbar
RH-L | Lagernd, sofort lieferbar
RH-XL | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/bmc-speedfox-one-ant-gol-gol-2022,"3.399,00","3.999,00"
8,fit-store,de,2022,CUBE,Cube Flying Circus galactic´n´black 2022,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/cube-flying-circus-galacticnblack-2022,"999,00",
9,fit-store,de,2023,Scott,Scott Genius ST 920 2023,new,MTB Fully,1,"Lieferzeit: 10-15 Wochen
Versandkostenfrei","RH-L | 10-15 Wochen
RH-S | 10-15 Wochen
RH-M | 10-15 Wochen
RH-XL | 10-15 Wochen",https://www.fitstore24.com/de/scott-genius-st-920-2023,"4.999,00",
10,fit-store,de,2023,Focus,Focus Jam 8.9 bluegreen 2023,new,MTB Fully,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-L | Lagernd, sofort lieferbar
RH-XL | Zur Zeit nicht lieferbar
RH-M | Zur Zeit nicht lieferbar
RH-S | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/focus-jam-8-9-bluegreen-2022,"4.799,00",
11,fit-store,de,2022,Scott,Scott Voltage YZ 0.1 Alloy/Black 2022,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/scott-voltage-yz-0-1-alloy-black-2022-rh-m,"1.399,00","1.599,00"
12,fit-store,de,2023,Scott,Scott Spark 900 Ultimate 2023,new,MTB Fully,1,"Lieferzeit: 7-10 Werktage
Versandkostenfrei","RH-M | Zur Zeit nicht lieferbar
RH-L | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/scott-spark-900-ultimate-2023,"13.999,00",
13,fit-store,de,2022,Santa Cruz,Santa Cruz Megatower 2 GX AXS Air Trans Blue 2022,new,MTB Fully,0,"Lieferzeit: 5-9 Wochen
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-megatower-2-gx-axs-air-trans-blue-2022,"7.999,00",
14,fit-store,de,,CUBE,Cube AMS ZERO99 C:68X Race 29 liquidred'n'carbon 2...,new,MTB Fully,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH-S | Zur Zeit nicht lieferbar
RH-M | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/cube-ams-zero99-c68x-race-29-liquidredncarbon-2022,"4.199,00",
15,fit-store,de,2022,Scott,Scott Spark 920 White/Black 2022,new,MTB Fully,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/scott-spark-920-white-black-2022,"3.999,00","4.699,00"
16,fit-store,de,2023,CUBE,Cube Aim Race olive´n´black 2023,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH 14"" | Lagernd, sofort lieferbar
RH 20"" | Lagernd, sofort lieferbar
RH 24"" | Lagernd, sofort lieferbar
RH 22"" | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/cube-aim-race-olivenblack-2023,"679,00",
17,fit-store,de,2023,Santa Cruz,Santa Cruz 5010 C R red 2023,new,MTB Fully,0,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-5010-c-r-red-2023,"5.399,00",
18,fit-store,de,2023,Focus,Focus Whistler 3.9 diamondblack 2023,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XL | Lagernd, sofort lieferbar
RH-S | 2-4 Wochen
RH-L | Lagernd, sofort lieferbar
RH-M | Zur Zeit nicht lieferbar
RH-XS | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/focus-whistler-3-9-diamondblack-2022,"1.034,00","1.149,00"
19,fit-store,de,2023,Focus,Focus Whistler 3.6 bluegreen 2023,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XS | Zur Zeit nicht lieferbar
RH-L | Lagernd, sofort lieferbar
RH-M | Lagernd, sofort lieferbar
RH-S | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/focus-whistler-3-6-bluegreen-2023,"749,00",
20,fit-store,de,2022,Mondraker,Mondraker Chrono Carbon 29 SPE 2022,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XL | Lagernd, sofort lieferbar
RH-S | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/mondraker-chrono-carbon-29-2022,"1.899,00","2.199,00"
21,fit-store,de,2023,Mondraker,Mondraker Summum Carbon R MX 2023,new,MTB Fully,1,"Lieferzeit: 5-9 Wochen
Versandkostenfrei","RH-L | 5-9 Wochen
RH-M | 5-9 Wochen",https://www.fitstore24.com/de/mondraker-summum-carbon-r-mx-2023,"7.699,00",
22,fit-store,de,2023,CUBE,Cube Aim SLX white´n´blue´n´red 2023,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH 18"" | Lagernd, sofort lieferbar
RH 20"" | Lagernd, sofort lieferbar
RH 16"" | Lagernd, sofort lieferbar
RH 14"" | Lagernd, sofort lieferbar
RH 22"" | Zur Zeit nicht lieferbar
RH 24"" | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/cube-aim-slx-whitenbluenred-2023,"799,00",
23,fit-store,de,2022,CUBE,Cube AMS ZERO99 C:68X SL 29 teamline 2022,new,MTB Fully,0,"Lieferzeit: 10-15 Wochen
Versandkostenfrei",,https://www.fitstore24.com/de/cube-ams-zero99-c68x-sl-29-teamline-2022,"5.199,00",
24,fit-store,de,2022,Scott,Scott Scale 960 Fire Orange 2022,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/scott-scale-960-fire-orange-dark-grey-2022,"1.699,00",
25,fit-store,de,2023,Scott,Scott Scale 930 blue 2023,new,MTB Hardtail,1,"Lieferzeit: 10-15 Wochen
Versandkostenfrei","RH-L | 10-15 Wochen
RH-M | 10-15 Wochen
RH-XL | Zur Zeit nicht lieferbar
RH-S | 10-15 Wochen",https://www.fitstore24.com/de/scott-scale-930-blue-2023,"2.499,00",
26,fit-store,de,2022,Focus,Focus Thron 6.9 green 2022,new,MTB Fully,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XL | Lagernd, sofort lieferbar
RH-L | Lagernd, sofort lieferbar
RH-M | Nicht lagernd, Lieferzeit auf Anfrage",https://www.fitstore24.com/de/focus-thron-6-9-green-2022,"2.399,00","2.999,00"
27,fit-store,de,2023,Santa Cruz,Santa Cruz Tallboy 5 C S blue 2023,new,MTB Fully,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-M | 10-15 Wochen
RH-L | Lagernd, sofort lieferbar
RH-XL | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/santa-cruz-tallboy-s-blue-2023,"6.499,00",
28,fit-store,de,2022,Mondraker,Mondraker Podium Carbon R 29 2022,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/mondraker-podium-carbon-r-29-2022,"4.699,00","5.699,00"
29,fit-store,de,2022,Santa Cruz,Santa Cruz Megatower 2 C 29 S Blue 2022,new,MTB Fully,0,"Lieferzeit: 5-9 Wochen
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-megatower-2-c-29-s-blue-20221,"6.799,00",
30,fit-store,de,2022,CUBE,Cube Aim SL prismagrey'n'blue'n'red 2022,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/cube-aim-sl-prismagreynbluenred-2022,"599,00","749,00"
31,fit-store,de,2023,CUBE,Cube Aim mistygreen´n´black 2023,new,MTB Hardtail,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH 18"" | Zur Zeit nicht lieferbar
RH 22"" | Zur Zeit nicht lieferbar
RH 20"" | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/cube-aim-mistygreennblack-2023,"599,00",
32,fit-store,de,2022,Scott,Scott Ransom 900 Tuned AXS White/Carbon 2022,new,MTB Fully,0,"Lieferzeit: 2-4 Wochen
Versandkostenfrei",,https://www.fitstore24.com/de/scott-ransom-900-tuned-axs-white-carbon-2022,"8.499,00","9.499,00"
33,fit-store,de,2022,Santa Cruz,Santa Cruz Tallboy 4 AL Flatte Earth R 2022,new,MTB Fully,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-tallboy-4-al-flatte-earth-r-2022,"3.899,00","4.299,00"
34,fit-store,de,2023,Santa Cruz,Santa Cruz 5010 C S nickel 2023,new,MTB Fully,1,"Lieferzeit: 2-4 Wochen
Versandkostenfrei","RH-L | 2-4 Wochen
RH-M | 2-4 Wochen",https://www.fitstore24.com/de/santa-cruz-5010-c-s-nickel-2023,"6.499,00",
35,fit-store,de,2023,Santa Cruz,Santa Cruz 5010 C S red 2023,new,MTB Fully,0,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-5010-c-s-red-20231,"6.499,00",
36,fit-store,de,2022,Mondraker,Mondraker F-Podium Carbon DC SPE 2022,new,MTB Fully,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-M | Lagernd, sofort lieferbar
RH-L | Lagernd, sofort lieferbar
RH-S | Lagernd, sofort lieferbar
RH-XL | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/mondraker-f-podium-carbon-dc-2022,"4.249,00","4.999,00"
37,fit-store,de,2023,Scott,Scott Genius 930 2023,new,MTB Fully,1,"Lieferzeit: 5-9 Wochen
Versandkostenfrei","RH-L | 2-4 Wochen
RH-M | 5-9 Wochen",https://www.fitstore24.com/de/scott-genius-930-2023,"4.499,00",
38,fit-store,de,2023,CUBE,Cube Acid grey´n´pearlgrey 2023,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH 20"" | Lagernd, sofort lieferbar
RH 22"" | Lagernd, sofort lieferbar
RH 24"" | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/cube-acid-greynpearlgrey-2023,"1.199,00",
39,fit-store,de,2023,Scott,Scott Scale 950 2023,new,MTB Hardtail,1,"Lieferzeit: 10-15 Wochen
Versandkostenfrei","RH-L | 10-15 Wochen
RH-XXL | 10-15 Wochen
RH-M | 10-15 Wochen
RH-XL | 10-15 Wochen",https://www.fitstore24.com/de/scott-scale-950-2023,"2.199,00",
40,fit-store,de,2022,BMC,BMC Speedfox AL TWO grn blk wht 2022,new,MTB Fully,1,"Lieferzeit: 2-4 Wochen
Versandkostenfrei","RH-S | Zur Zeit nicht lieferbar
RH-L | Zur Zeit nicht lieferbar
RH-M | 2-4 Wochen",https://www.fitstore24.com/de/bmc-speedfox-al-two-grn-blk-wht-2022,"2.299,00",
41,fit-store,de,2022,Kross,"Kross Hexagon 7.0 29"" graphite black 2022",new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-S | Lagernd, sofort lieferbar
RH-M | Lagernd, sofort lieferbar
RH-L | Zur Zeit nicht lieferbar
RH-XL | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/kross-hexagon-7-0-29-graphite-black-2022,"599,00","719,00"
42,fit-store,de,2023,CUBE,Cube Access WS EAZ blush´n´sliver 2023,new,MTB Hardtail,0,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/cube-access-ws-eaz-blushnsliver-2023,"629,00",
43,fit-store,de,2023,Santa Cruz,Santa Cruz Hightower 3 S purple 2023,new,MTB Fully,0,"Lieferzeit: 5-9 Wochen
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-hightower-3-s-purple-2023,"9.199,00",
44,fit-store,de,2022,Mondraker,Mondraker Foxy 29 2022,new,MTB Fully,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/mondraker-foxy-29-20221,"2.999,00","3.599,00"
45,fit-store,de,2023,CUBE,Cube Reaction Pro metalblack'n'black 2023,new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH 18"" | Lagernd, sofort lieferbar
RH 20"" | Zur Zeit nicht lieferbar
RH 16"" | Zur Zeit nicht lieferbar
RH 24"" | Zur Zeit nicht lieferbar
RH 22"" | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/cube-reaction-pro-metalblacknblack-2023,"1.399,00",
46,fit-store,de,,CUBE,Cube Stereo ONE22 HPC SLT 29 prizmsilver'n'grey 20...,new,MTB Fully,1,"Lieferzeit: 10-15 Wochen
Versandkostenfrei",RH-L | 10-15 Wochen,https://www.fitstore24.com/de/cube-stereo-120-hpc-slt-29-prizmsilverngrey-2023,"4.399,00",
47,fit-store,de,2022,Kross,"Kross Lea 2.0 26"" silber weiss pink 2022",new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XXS | Lagernd, sofort lieferbar
RH-XS | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/kross-lea-2-0-26-silber-weiss-pink-2022,"399,00","479,00"
48,fit-store,de,2023,Santa Cruz,Santa Cruz 5010 C GX AXS nickel 2023,new,MTB Fully,0,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/santa-cruz-5010-c-gx-axs-nickel-2023,"7.899,00",
49,fit-store,de,2023,Mondraker,Mondraker Chrono Carbon 29 2023,new,MTB Hardtail,1,"Lieferzeit: 5-9 Wochen
Versandkostenfrei","RH-L | 5-9 Wochen
RH-M | 5-9 Wochen
RH-XL | 5-9 Wochen
RH-S | 5-9 Wochen",https://www.fitstore24.com/de/mondraker-chrono-carbon-29-2023,"2.399,00",
50,fit-store,de,2022,Mondraker,Mondraker Summum 29 SPE 2022,new,MTB Fully,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-S | Lagernd, sofort lieferbar
RH-M | Lagernd, sofort lieferbar
RH-XL | Lagernd, sofort lieferbar
RH-L | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/mondraker-summum-29-2022,"3.999,00",
51,fit-store,de,,CUBE,Cube Stereo 140 HPC SL 27.5 polarsilver'n'black 20...,new,MTB Fully,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/cube-stereo-140-hpc-sl-27-5-polarsilvernblack-2022,"3.199,00",
52,fit-store,de,2023,CUBE,Cube TWO15 Pro 27.5 grey'n'black 2023,new,MTB Fully,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH-L | Zur Zeit nicht lieferbar
RH-M | Zur Zeit nicht lieferbar
RH-XL | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/cube-two15-pro-27-5-greynblack-2023,"2.999,00",
53,fit-store,de,2022,Kross,"Kross Lea 2.0 27,5"" silver white 2022",new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XS | Lagernd, sofort lieferbar
RH-S | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/kross-lea-2-0-sr-27-5-silver-white-2022,"399,00","479,00"
54,fit-store,de,2023,Scott,Scott Ransom 930 2023,new,MTB Fully,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH-L | 2-4 Wochen
RH-M | Zur Zeit nicht lieferbar
RH-XL | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/scott-ransom-930-2023,"3.999,00",
55,fit-store,de,2023,Scott,Scott Gambler 920 2023,new,MTB Fully,1,"Lieferzeit: 5-9 Wochen
Versandkostenfrei","RH-M | 5-9 Wochen
RH-L | 5-9 Wochen
RH-XL | 5-9 Wochen",https://www.fitstore24.com/de/schwinn-ergometer-527u,"4.999,00",
56,fit-store,de,2022,Mondraker,Mondraker Summum MX 29 2022,new,MTB Fully,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/mondraker-summum-mx-29-2022,"3.999,00",
57,fit-store,de,2022,CUBE,Cube Access WS black'n'blue 2022,new,MTB Hardtail,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/cube-access-ws-blacknblue-2022,"448,00","549,00"
58,fit-store,de,,CUBE,Cube Elite C:62 SLX Rookie carbon´n´blue´n´red 202...,new,MTB Hardtail,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH 13,5"" | Zur Zeit nicht lieferbar
RH 15"" | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/cube-elite-c62-slx-rookie-carbonnbluenred-2023,"1.799,00",
59,fit-store,de,2022,Kross,"Kross Lea 2.0 27.5"" silber weiss pink 2022",new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-S | Lagernd, sofort lieferbar
RH-XS | Nicht lagernd, Lieferzeit auf Anfrage",https://www.fitstore24.com/de/kross-lea-2-0-silber-weiss-pink-2020,"399,00","479,00"
60,fit-store,de,2023,Scott,Scott Scale RC Team Issue 2023,new,MTB Fully,1,"Lieferzeit: 10-15 Wochen
Versandkostenfrei","RH-L | 10-15 Wochen
RH-S | 10-15 Wochen
RH-M | 10-15 Wochen",https://www.fitstore24.com/de/scott-scale-rc-team-issue-2023,"4.799,00",
61,fit-store,de,2023,Mondraker,Mondraker Chrono 29 gray/black 2023,new,MTB Hardtail,1,"Lieferzeit: 5-9 Wochen
Versandkostenfrei","RH-S | 5-9 Wochen
RH-M | 5-9 Wochen
RH-XL | 5-9 Wochen
RH-L | 5-9 Wochen",https://www.fitstore24.com/de/mondraker-chrono-29-gray-black-2023,"1.499,00",
62,fit-store,de,2022,Mondraker,Mondraker Summum Carbon R MX 2022,new,MTB Fully,0,"Lagernd, sofort lieferbar
Versandkostenfrei",,https://www.fitstore24.com/de/mondraker-summum-carbon-r-mx-2022,"5.999,00","7.199,00"
63,fit-store,de,2022,Kross,"Kross Lea 3.0 26"" purple pink orange 2022",new,MTB Hardtail,1,"Lagernd, sofort lieferbar
Versandkostenfrei","RH-XXS | Lagernd, sofort lieferbar
RH-XS | Lagernd, sofort lieferbar",https://www.fitstore24.com/de/kross-lea-3-0-26-purple-pink-orange-2022,"419,00","499,00"
64,fit-store,de,2023,Giant,Giant Reign SX 2023,new,MTB Fully,1,"Lieferzeit: Zur Zeit nicht lieferbar
Versandkostenfrei","RH-L | Zur Zeit nicht lieferbar
RH-M | Zur Zeit nicht lieferbar",https://www.fitstore24.com/de/giant-reign-sx-2023,"4.699,00",
