,shop_name,language,year,brand,modell,condition,category_shop,stock_status,stock_text,stock_sizes,url-detail,price,rrp
108,fahrrad-sale,de,2022,Pegasus,Pegasus Solero SL Disc 24 hellgrau - 2022,new,Trekking,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm
60 cm | Körpergrösse ab 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Herren/pegasus-solero-sl-disc-24-hellgrau-2022.html,"749,95","899,95"
109,fahrrad-sale,de,2022,Ghost,Ghost Kato 29 schwarz . 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"40 cm
44 cm
48 cm
52 cm",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/29er/ghost-kato-29-schwarz.html,"599,00",
110,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Tokee Lite 20 rot - 2022,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,20 Zoll | Körpergrösse 120 - 130 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/Kinderrad-20-/Bulls-Tokee-Lite-20-rot.html,"549,00","649,95"
111,fahrrad-sale,de,2020,Pegasus,Pegasus Solero SL 24 trapez weiß - 2020,new,Trekking,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
53 cm | Körpergrösse 170 - 180 cm
58 cm | Körpergrösse 180 - 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/solero-sl-24-trapez-weiss-20.html,"549,00","799,95"
112,fahrrad-sale,de,2021,Bulls-Bikes,Bulls Wildcross Street Damen weiß - 2021,new,Crossbike,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"44 cm | Körpergrösse 150 -160 cm
48 cm | Körpergrösse 160 - 170 cm
54 cm | Körpergrösse 170 - 180 cm",https://www.fahrrad-sale.de/Fahrrad/Crossbike/Damen-30/Bulls-Wildcross-weiss-2021.html,"649,95","699,95"
113,fahrrad-sale,de,2020,Pegasus,Pegasus Solero SL 24 trapez lime - 2020,new,Cityfahrrad,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
53 cm | Körpergrösse 170 - 180 cm
58 cm | Körpergrösse 180 - 190 cm",https://www.fahrrad-sale.de/Fahrrad/Cityfahrrad/Damen-26/solero-sl-7-trapez-lime-2019.html,"649,00","799,95"
114,fahrrad-sale,de,2022,Ghost,Ghost Kato 29 mint . 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,52 cm,https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/29er/ghost-kato-29-mint-2022.html,"599,00",
115,fahrrad-sale,de,2022,Pegasus,Pegasus Strong SL 27 Damen - 2022,new,Trekking,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm
60 cm | Körpergrösse ab 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/Pegasus-Strong-SL-27-Damen.html,"1.199,00",
116,fahrrad-sale,de,2022,Pegasus,Pegasus Avanti 3 schwarz 20 Zoll - 2022,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,20 Zoll | Körpergrösse 120 - 130 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/Kinderrad-20-/Pegasus-Avanti-3-schwarz-20-Zoll.html,"449,00","549,95"
117,fahrrad-sale,de,2022,KTM,KTM X-Life Action trapez . 2022,new,Crossbike,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"46 cm | Körpergrösse 155 - 169 cm (Trekking)
51 cm | Körpergrösse 170 - 179 cm (Trekking)
56 cm | Körpergrösse 175 - 184 cm (Trekking)",https://www.fahrrad-sale.de/Fahrrad/Crossbike/Damen-30/ktm-x-life-action-trapez-2022.html,"1.099,00","1.249,00"
118,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Sharptail Street 2 27.5 schwarz - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/Bulls-Sharptail-Street-2-27-5-schwarz.html,"649,00","749,95"
119,fahrrad-sale,de,2022,Ghost,Ghost Kato 27.5 schwarz . 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"36 cm
40 cm
44 cm",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/ghost-kato-27-5-light-schwarz-2022.html,"599,00",
120,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Crossbike Street trapez lavendel. 2022,new,Crossbike,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"44 cm
48 cm
54 cm",https://www.fahrrad-sale.de/Fahrrad/Crossbike/Damen-30/bulls-crossbike-street-trapez-lavendel-2022.html,"749,00","849,95"
121,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Tokee Street 20 blau - 2022,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,20 Zoll | Körpergrösse 120 - 130 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/Kinderrad-20-/Bulls-Tokee-Street-20-blau.html,"529,00","629,95"
122,fahrrad-sale,de,2021,Pegasus,Pegasus Solero SL 7 Wave lime - 2021,new,Cityfahrrad,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm",https://www.fahrrad-sale.de/Fahrrad/Cityfahrrad/Damen-26/solero-sl-7-wave-lime-2019.html,"649,00","799,95"
123,fahrrad-sale,de,2020,Pegasus,Pegasus Solero SL 24 trapez schwarz - 2020,new,Trekking,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
53 cm | Körpergrösse 170 - 180 cm
58 cm | Körpergrösse 180 - 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/Pegasus-Solero-SL-24-schwarz-2020.html,"649,95","799,95"
124,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Sharptail Street 2 27.5 grün - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/Bulls-Sharptail-Street-2-27-5-gruen.html,"649,00","749,95"
125,fahrrad-sale,de,2021,Puky,Puky Youke 12 blau - 2021,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,12 Zoll | Körpergrösse 90 - 105 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/12-zoll/puky-youke-12-blau-2021.html,"259,99",
126,fahrrad-sale,de,2021,Bulls-Bikes,Bulls Wildcross trapez weiß - 2021,new,Crossbike,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"44 cm | Körpergrösse 150 -160 cm
48 cm | Körpergrösse 160 - 170 cm
54 cm | Körpergrösse 170 - 180 cm",https://www.fahrrad-sale.de/Fahrrad/Crossbike/Damen-30/wildcross-mint-crossbike-2019.html,"549,00","599,95"
127,fahrrad-sale,de,2022,Pegasus,Pegasus Solero SL 24 Wave schwarz - 2022,new,Trekking,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/pegasus-solero-sl-24-wave-schw.html,"649,95","799,95"
128,fahrrad-sale,de,2022,Pegasus,Pegasus Avanti 3 rot 20 Wave - 2022,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,20 Zoll | Körpergrösse 120 - 130 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/Kinderrad-20-/Pegasus-Avanti-3-rot-20-Wave.html,"449,00","549,95"
129,fahrrad-sale,de,2022,Pegasus,Pegasus Solero SL 24 trapez schwarz - 2022,new,Trekking,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm
60 cm | Körpergrösse ab 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/pegas-solero-sl-24-tra-sw.html,"649,95","799,95"
130,fahrrad-sale,de,2022,Ghost,Ghost Kato FS Universal 29 . 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"42 cm
44 cm
46 cm",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/29er/ghost-kato-fs-universal-29.html,"1.999,00",
131,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Wildcross trapez weiß - 2022,new,Crossbike,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"44 cm | Körpergrösse 150 -160 cm
48 cm | Körpergrösse 160 - 170 cm
54 cm | Körpergrösse 170 - 180 cm",https://www.fahrrad-sale.de/Fahrrad/Crossbike/Damen-30/Bulls-Wildcross-trapez-weiss.html,"549,00","649,95"
132,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Tokee Street 20 Trapez lila - 2022,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,20 Zoll | Körpergrösse 120 - 130 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/Kinderrad-20-/Bulls-Tokee-Street-20-Wave-lila.html,"529,00","629,95"
133,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Sharptail Street 3 27.5 schwarz - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/Bulls-Sharptail-Street-3-27-5-schwarz.html,"749,00","849,95"
134,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Wildtail Street 26 Zoll schwarz - 2022,new,ATB-Jugendraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"37 cm | 150 - 160 cm (Bulls)
41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/ATB-Jugendraeder/Kettenschaltung/Bulls-Wildtail-Street-26-Zoll-schwarz.html,"499,00","599,95"
135,fahrrad-sale,de,2021,Puky,Puky Youke 12 grün - 2021,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,12 Zoll | Körpergrösse 90 - 105 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/12-zoll/puky-youke-12-gruen-2021.html,"259,99",
136,fahrrad-sale,de,2022,KTM,KTM Avenza 30 Disc Trapez rot. 2022,new,Trekking,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"46 cm | Körpergrösse 155 - 169 cm (Trekking)
51 cm | Körpergrösse 170 - 179 cm (Trekking)
56 cm | Körpergrösse 175 - 184 cm (Trekking)",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/ktm-avenza-30-disc-trapez-rot-2022.html,"1.049,00","1.149,00"
137,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Crosstail trapez schwarz - 2022,new,Crossbike,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"44 cm | Körpergrösse 150 -160 cm
48 cm | Körpergrösse 160 - 170 cm
54 cm | Körpergrösse 170 - 180 cm",https://www.fahrrad-sale.de/Fahrrad/Crossbike/Damen-30/Bulls-Crosstail-trapez-schwarz.html,"879,95","979,95"
138,fahrrad-sale,de,2022,Pegasus,Pegasus Solero SL 24 Trapez hellgrau - 2022,new,Trekking,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm
60 cm | Körpergrösse ab 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/pegasus-solero-sl-24-hellgr-tra.html,"649,95","799,95"
139,fahrrad-sale,de,2023,Bulls-Bikes,Bulls Sharptail Street 1 26 Trapez emerald . 2023,new,ATB-Jugendraeder,1,Lieferzeit: ausverkauft,Körpergröße: 150-165 cm (XS = 37cm),https://www.fahrrad-sale.de/Fahrrad/ATB-Jugendraeder/Kettenschaltung/bulls-sharptail-street-1-26-trapez-emerald.html,"599,00","699,95"
140,fahrrad-sale,de,2021,Pegasus,Pegasus Solero SL 24 wave lime - 2021,new,Trekking,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Damen/solero-sl-24-wave-lime-2021.html,"649,95","799,95"
141,fahrrad-sale,de,2020,Pegasus,Pegasus Avanti 7 / 26 Zoll Wave pink - 2020,new,ATB-Jugendraeder,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"38 cm | ca. 138 - 145 cm
44 cm | ca. 145 - 153 cm
50 cm | ca. 150 - 158 cm",https://www.fahrrad-sale.de/Fahrrad/ATB-Jugendraeder/Nabenschaltung/Pegasus-Avanti-7-pink-2020.html,"449,00","699,95"
142,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Sharptail 2 Disc grün - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/Bulls-Sharptail-2-Disc-gruen.html,"699,00","799,95"
143,fahrrad-sale,de,2022,Bulls-Bikes,"Bulls Nandi blau 27,5"" - 2022",new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"37 cm | 150 - 160 cm (Bulls)
41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/Bulls-Nandi-blau-27-5-.html,"549,00","649,95"
144,fahrrad-sale,de,2020,Pegasus,Pegasus Solero SL 7 Wave weiß - 2020,new,Cityfahrrad,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"43 cm - 26 Zoll | Körpergrösse 150 - 160 cm
45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm",https://www.fahrrad-sale.de/Fahrrad/Cityfahrrad/Damen-26/Pegasus-Solero-SL-7-weiss-2020.html,"649,00","799,95"
145,fahrrad-sale,de,2021,Puky,Puky Youke 18 Alu blau - 2021,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,18 Zoll | Körpergrösse 110 - 120 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/18-zoll/puky-youke-18-bl.html,"289,99",
146,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Tokee 20 blau - 2022,new,Kinder-Fahrraeder,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,20 Zoll | Körpergrösse 120 - 130 cm,https://www.fahrrad-sale.de/Fahrrad/Kinder-Fahrraeder/Kinderrad-20-/Bulls-Tokee-20-blau.html,"449,00","549,95"
147,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Sharptail Street 3 27.5 grün - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/Bulls-Sharptail-Street-3-27-5-gruen.html,"749,00","849,95"
148,fahrrad-sale,de,2022,Bulls-Bikes,"Bulls Wildtail 1 Disc 27,5 schwarz matt - 2022",new,Mountainbikes,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/bulls-wildtail-1-disc-27-5-schwarz-matt-2022.html,"549,00","649,95"
149,fahrrad-sale,de,2022,Bulls-Bikes,"Bulls Wildtail 2 Disc 27,5 schwarz matt - 2022",new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/27-5-Zoll/wildtail-2-disc-275-sw-22.html,"649,00","749,95"
150,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Wildtail 2 Disc 29 schwarz matt - 2022,new,Mountainbikes,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/29er/bulls-wildtail-2-disc-sw.html,"649,00","749,95"
151,fahrrad-sale,de,2022,Pegasus,Pegasus Solero SL Disc 24 Herren schwarz - 2022,new,Trekking,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm
60 cm | Körpergrösse ab 190 cm",https://www.fahrrad-sale.de/Fahrrad/Trekking/Herren/solero-sl-disc-herren-sw-rt.html,"749,95","899,95"
152,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Copperhead FSX 1 29 Blau - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
44 cm | 169 - 179 cm (Bulls)
48 cm | 180 - 190 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/29er/Bulls-Copperhead-FSX-1-29-Blau.html,"2.099,00","2.599,00"
153,fahrrad-sale,de,2020,Pegasus,Pegasus Piazza Tour 7 schwarz - 2020,new,Cityfahrrad,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm",https://www.fahrrad-sale.de/Fahrrad/Cityfahrrad/Damen-26/piazza-tour-7-wave-schwarz-2019.html,"649,00","799,95"
154,fahrrad-sale,de,2022,Pegasus,Pegasus Piazza 7 Herren schwarz matt - 2022,new,Cityfahrrad,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm
60 cm | Körpergrösse ab 190 cm",https://www.fahrrad-sale.de/Fahrrad/Cityfahrrad/Herren-25/pegasus-piazza-7-herren-schwarz-matt.html,"599,00","749,95"
155,fahrrad-sale,de,2019,Pegasus,Pegasus Bici Italia 1949 7G lila - 2019,new,Cityfahrrad,1,Lieferzeit: von ausverkauft bis 3 6 Tage / im Laden vorr tig,"45 cm | Körpergrösse 150 - 160 cm
50 cm | Körpergrösse 160 - 170 cm
55 cm | Körpergrösse 175 - 185 cm",https://www.fahrrad-sale.de/Fahrrad/Cityfahrrad/Damen-26/pegasus-bici-italia-1949-7g-lila-2019.html,"449,00","649,95"
156,fahrrad-sale,de,2022,Bulls-Bikes,Bulls Sharptail Street 2 29 schwarz - 2022,new,Mountainbikes,1,Lieferzeit: 3 6 Tage / im Laden vorr tig,"41 cm | 160 - 170 cm (Bulls)
46 cm | ca. 170 - 180 cm (Bulls)
51 cm | 180 - 190 cm (Bulls)
56 cm | ab 190 cm (Bulls)",https://www.fahrrad-sale.de/Fahrrad/Mountainbikes/29er/Bulls-Sharptail-Street-2-29-schwarz.html,"649,00","749,95"
